ID,PROJDATE,PROJECT,CATEGORY,COUNTRY,CLIENTID,GROSSSALES,DISCOUNT,NETSALES,COSTOFSALES,GROSSINCOME,OTHERINCOME,TOTALTAXABLEINCOME,OSD40,NETTAXABLEINCOME,ATAXRATE,TAXDUE,CWHTPQ,NETTAXPAYABLE,PROFITAFTERTAX,DIVIDEND,RETAINEDEARNINGS,CSAT
125,2016-05-04,P100125,IT01,CANADA,C2011,93002.24,1183.21,91819.03,16059.66,75759.37,1754.22,77513.59,31005.44,46508.15,0.30,13952.45,2092.87,11859.58,32555.71,6511.14,26044.57,8.82
126,2016-05-05,P100126,IT01,FRANCE,C2008,158434.49,1915.79,156518.70,14863.52,141655.18,3447.71,145102.89,58041.16,87061.73,0.30,26118.52,3917.78,22200.74,60943.21,12188.64,48754.57,8.02
127,2016-05-06,P100127,IT01,CANADA,C2022,194483.57,4032.51,190451.06,18673.15,171777.91,1212.13,172990.04,69196.02,103794.02,0.30,31138.21,4670.73,26467.48,72655.82,14531.16,58124.65,7.69
128,2016-05-07,P100128,IT02,CANADA,C2011,99289.38,1466.24,97823.14,19645.28,78177.86,2305.86,80483.72,32193.49,48290.23,0.30,14487.07,2173.06,12314.01,33803.16,6760.63,27042.53,9.64
129,2016-05-08,P100129,IT02,SPAIN,C2025,174569.50,2487.55,172081.95,10753.58,161328.37,2736.29,164064.66,65625.86,98438.80,0.30,29531.64,4429.75,25101.89,68907.16,13781.43,55125.73,9.24
130,2016-05-09,P100130,IT02,SPAIN,C2011,114316.67,1774.57,112542.10,27100.25,85441.85,4168.62,89610.47,35844.19,53766.28,0.30,16129.88,2419.48,13710.40,37636.40,7527.28,30109.12,7.21
131,2016-05-10,P100131,IT02,SPAIN,C2025,113856.30,1404.74,112451.56,20051.64,92399.92,3179.50,95579.42,38231.77,57347.65,0.30,17204.30,2580.64,14623.65,40143.36,8028.67,32114.69,8.88
132,2016-05-11,P100132,IT02,SPAIN,C2021,192733.62,2751.53,189982.09,15248.91,174733.18,3377.16,178110.34,71244.14,106866.20,0.30,32059.86,4808.98,27250.88,74806.34,14961.27,59845.07,9.50
133,2016-05-12,P100133,IT02,SPAIN,C2005,90568.29,3335.27,87233.02,17241.03,69991.99,4025.66,74017.65,29607.06,44410.59,0.30,13323.18,1998.48,11324.70,31087.41,6217.48,24869.93,8.84
134,2016-05-13,P100134,IT02,SPAIN,C2010,95657.96,3983.13,91674.83,10943.87,80730.96,4887.86,85618.82,34247.53,51371.29,0.30,15411.39,2311.71,13099.68,35959.90,7191.98,28767.92,9.46
135,2016-05-14,P100135,IT02,GERMANY,C2006,104126.80,2486.03,101640.77,12174.18,89466.59,895.94,90362.53,36145.01,54217.52,0.30,16265.26,2439.79,13825.47,37952.26,7590.45,30361.81,9.24
136,2016-05-15,P100136,IT01,SPAIN,C2011,96186.80,4717.65,91469.15,28220.85,63248.30,2461.56,65709.86,26283.94,39425.92,0.30,11827.77,1774.17,10053.61,27598.14,5519.63,22078.51,7.03
137,2016-05-16,P100137,IT01,SPAIN,C2003,136310.19,3490.72,132819.47,18777.17,114042.30,32.07,114074.37,45629.75,68444.62,0.30,20533.39,3080.01,17453.38,47911.24,9582.25,38328.99,7.13
138,2016-05-17,P100138,IT03,SPAIN,C2019,193611.59,1379.18,192232.41,24243.80,167988.61,589.83,168578.44,67431.38,101147.06,0.30,30344.12,4551.62,25792.50,70802.94,14160.59,56642.36,7.99
139,2016-05-18,P100139,IT04,SPAIN,C2007,189911.60,4475.13,185436.47,10334.28,175102.19,2016.31,177118.50,70847.40,106271.10,0.30,31881.33,4782.20,27099.13,74389.77,14877.95,59511.82,7.73
140,2016-05-19,P100140,IT08,SPAIN,C2001,132814.69,1009.19,131805.50,18624.17,113181.33,928.07,114109.40,45643.76,68465.64,0.30,20539.69,3080.95,17458.74,47925.95,9585.19,38340.76,7.88
141,2016-05-20,P100141,IT03,FRANCE,C2018,179203.25,4625.21,174578.04,13202.33,161375.71,1509.07,162884.78,65153.91,97730.87,0.30,29319.26,4397.89,24921.37,68411.61,13682.32,54729.29,8.50
142,2016-05-21,P100142,IT08,GERMANY,C2025,97467.70,4112.32,93355.38,18063.84,75291.54,3122.87,78414.41,31365.76,47048.65,0.30,14114.59,2117.19,11997.40,32934.05,6586.81,26347.24,7.57
143,2016-05-22,P100143,IT06,POLAND,C2003,193251.95,1275.23,191976.72,16871.89,175104.83,3307.52,178412.35,71364.94,107047.41,0.30,32114.22,4817.13,27297.09,74933.19,14986.64,59946.55,7.09
144,2016-05-23,P100144,IT03,CANADA,C2018,184237.10,2510.64,181726.46,14032.63,167693.83,140.80,167834.63,67133.85,100700.78,0.30,30210.23,4531.54,25678.70,70490.54,14098.11,56392.44,9.83
145,2016-05-24,P100145,IT03,FRANCE,C2003,121251.16,2946.42,118304.74,29687.57,88617.17,2586.90,91204.07,36481.63,54722.44,0.30,16416.73,2462.51,13954.22,38305.71,7661.14,30644.57,7.28
146,2016-05-25,P100146,IT05,CANADA,C2014,138994.99,2973.21,136021.78,23248.86,112772.92,759.54,113532.46,45412.98,68119.48,0.30,20435.84,3065.38,17370.47,47683.63,9536.73,38146.91,7.04
147,2016-05-26,P100147,IT01,CANADA,C2004,115947.24,1213.26,114733.98,10842.52,103891.46,4850.80,108742.26,43496.90,65245.36,0.30,19573.61,2936.04,16637.57,45671.75,9134.35,36537.40,9.25
148,2016-05-27,P100148,IT07,POLAND,C2013,165111.14,1873.16,163237.98,24894.34,138343.64,4329.01,142672.65,57069.06,85603.59,0.30,25681.08,3852.16,21828.92,59922.51,11984.50,47938.01,9.23
149,2016-05-28,P100149,IT07,POLAND,C2023,156921.89,2792.22,154129.67,10218.18,143911.49,574.49,144485.98,57794.39,86691.59,0.30,26007.48,3901.12,22106.35,60684.11,12136.82,48547.29,8.43
150,2016-05-29,P100150,IT07,POLAND,C2007,108666.23,3849.97,104816.26,18413.11,86403.15,4632.32,91035.47,36414.19,54621.28,0.30,16386.38,2457.96,13928.43,38234.90,7646.98,30587.92,9.84
151,2016-05-30,P100151,IT07,GERMANY,C2023,138057.10,3931.32,134125.78,10207.12,123918.66,3232.97,127151.63,50860.65,76290.98,0.30,22887.29,3433.09,19454.20,53403.68,10680.74,42722.95,7.29
152,2016-05-31,P100152,IT02,GERMANY,C2010,125254.69,1003.95,124250.74,13959.94,110290.80,3857.72,114148.52,45659.41,68489.11,0.30,20546.73,3082.01,17464.72,47942.38,9588.48,38353.90,8.53
153,2016-06-01,P100153,IT06,CANADA,C2012,103891.98,2230.19,101661.79,12241.50,89420.29,225.79,89646.08,35858.43,53787.65,0.30,16136.29,2420.44,13715.85,37651.35,7530.27,30121.08,8.31
154,2016-06-02,P100154,IT06,FRANCE,C2019,117558.61,4021.39,113537.22,18800.81,94736.41,3607.57,98343.98,39337.59,59006.39,0.30,17701.92,2655.29,15046.63,41304.47,8260.89,33043.58,7.34
155,2016-06-03,P100155,IT02,CANADA,C2004,182211.23,2300.55,179910.68,18895.80,161014.88,2177.58,163192.46,65276.98,97915.48,0.30,29374.64,4406.20,24968.45,68540.83,13708.17,54832.67,8.04
156,2016-06-04,P100156,IT06,CANADA,C2005,97061.02,4435.87,92625.15,25763.95,66861.20,570.82,67432.02,26972.81,40459.21,0.30,12137.76,1820.66,10317.10,28321.45,5664.29,22657.16,8.63
157,2016-06-05,P100157,IT07,SPAIN,C2009,145620.43,2290.92,143329.51,17829.66,125499.85,2334.13,127833.98,51133.59,76700.39,0.30,23010.12,3451.52,19558.60,53690.27,10738.05,42952.22,8.20
158,2016-06-06,P100158,IT01,SPAIN,C2021,156718.34,4925.49,151792.85,17043.94,134748.91,818.15,135567.06,54226.82,81340.24,0.30,24402.07,3660.31,20741.76,56938.17,11387.63,45550.53,7.86
159,2016-06-07,P100159,IT08,SPAIN,C2007,96897.18,3802.85,93094.33,21858.24,71236.09,4.98,71241.07,28496.43,42744.64,0.30,12823.39,1923.51,10899.88,29921.25,5984.25,23937.00,8.81
160,2016-06-08,P100160,IT01,SPAIN,C2002,192272.68,2670.47,189602.21,11069.14,178533.07,790.40,179323.47,71729.39,107594.08,0.30,32278.22,4841.73,27436.49,75315.86,15063.17,60252.69,9.17
161,2016-06-09,P100161,IT05,SPAIN,C2017,171490.45,2036.70,169453.75,13742.67,155711.08,1082.73,156793.81,62717.52,94076.29,0.30,28222.89,4233.43,23989.45,65853.40,13170.68,52682.72,7.72
162,2016-06-10,P100162,IT08,SPAIN,C2005,189958.31,3383.36,186574.95,21698.45,164876.50,3438.44,168314.94,67325.98,100988.96,0.30,30296.69,4544.50,25752.19,70692.27,14138.45,56553.82,9.94
163,2016-06-11,P100163,IT06,GERMANY,C2012,137119.22,4307.27,132811.95,15235.98,117575.97,2092.02,119667.99,47867.20,71800.79,0.30,21540.24,3231.04,18309.20,50260.56,10052.11,40208.44,7.97
164,2016-06-12,P100164,IT05,SPAIN,C2015,122850.52,1951.14,120899.38,26481.45,94417.93,894.23,95312.16,38124.86,57187.30,0.30,17156.19,2573.43,14582.76,40031.11,8006.22,32024.89,9.40
165,2016-06-13,P100165,IT01,SPAIN,C2023,149635.40,4513.62,145121.78,16777.07,128344.71,3897.82,132242.53,52897.01,79345.52,0.30,23803.66,3570.55,20233.11,55541.86,11108.37,44433.49,8.47
166,2016-06-14,P100166,IT06,SPAIN,C2019,148402.34,4953.74,143448.60,28845.08,114603.52,2784.89,117388.41,46955.36,70433.05,0.30,21129.91,3169.49,17960.43,49303.13,9860.63,39442.51,7.73
167,2016-06-15,P100167,IT01,SPAIN,C2004,124856.06,2371.05,122485.01,16817.95,105667.06,3589.12,109256.18,43702.47,65553.71,0.30,19666.11,2949.92,16716.20,45887.60,9177.52,36710.08,9.74
168,2016-06-16,P100168,IT02,SPAIN,C2019,102537.27,1838.36,100698.91,15794.67,84904.24,2929.88,87834.12,35133.65,52700.47,0.30,15810.14,2371.52,13438.62,36890.33,7378.07,29512.26,8.40
169,2016-06-17,P100169,IT04,FRANCE,C2005,156731.05,2283.68,154447.37,16466.49,137980.88,4949.49,142930.37,57172.15,85758.22,0.30,25727.47,3859.12,21868.35,60030.76,12006.15,48024.60,7.05
170,2016-06-18,P100170,IT08,GERMANY,C2011,182699.96,1099.10,181600.86,26256.73,155344.13,4925.66,160269.79,64107.92,96161.87,0.30,28848.56,4327.28,24521.28,67313.31,13462.66,53850.65,9.05
171,2016-06-19,P100171,IT01,POLAND,C2023,186093.54,4632.39,181461.15,10426.88,171034.27,3356.09,174390.36,69756.14,104634.22,0.30,31390.26,4708.54,26681.73,73243.95,14648.79,58595.16,9.15
172,2016-06-20,P100172,IT08,CANADA,C2020,163958.66,4586.67,159371.99,15926.36,143445.63,92.91,143538.54,57415.42,86123.12,0.30,25836.94,3875.54,21961.40,60286.19,12057.24,48228.95,9.25
173,2016-06-21,P100173,IT01,FRANCE,C2012,111689.38,4215.80,107473.58,17033.72,90439.86,2601.29,93041.15,37216.46,55824.69,0.30,16747.41,2512.11,14235.30,39077.28,7815.46,31261.83,7.92
174,2016-06-22,P100174,IT05,CANADA,C2008,162887.91,2183.46,160704.45,15914.73,144789.72,4174.41,148964.13,59585.65,89378.48,0.30,26813.54,4022.03,22791.51,62564.93,12512.99,50051.95,9.75
175,2016-06-23,P100175,IT03,CANADA,C2018,146832.33,4765.14,142067.19,24057.87,118009.32,49.18,118058.50,47223.40,70835.10,0.30,21250.53,3187.58,18062.95,49584.57,9916.91,39667.66,7.68
176,2016-06-24,P100176,IT05,POLAND,C2019,144091.77,1332.77,142759.00,14943.67,127815.33,3824.85,131640.18,52656.07,78984.11,0.30,23695.23,3554.28,20140.95,55288.88,11057.78,44231.10,8.48
177,2016-06-25,P100177,IT02,POLAND,C2007,185642.17,2912.97,182729.20,28640.03,154089.17,4493.18,158582.35,63432.94,95149.41,0.30,28544.82,4281.72,24263.10,66604.59,13320.92,53283.67,9.01
178,2016-06-26,P100178,IT03,POLAND,C2004,128543.63,3520.46,125023.17,10638.31,114384.86,1607.91,115992.77,46397.11,69595.66,0.30,20878.70,3131.80,17746.89,48716.96,9743.39,38973.57,8.38
179,2016-06-27,P100179,IT03,GERMANY,C2012,142113.33,4179.52,137933.81,29943.66,107990.15,3346.45,111336.60,44534.64,66801.96,0.30,20040.59,3006.09,17034.50,46761.37,9352.27,37409.10,7.23
180,2016-06-28,P100180,IT05,GERMANY,C2003,139437.46,4962.79,134474.67,23295.05,111179.62,1617.14,112796.76,45118.70,67678.06,0.30,20303.42,3045.51,17257.90,47374.64,9474.93,37899.71,9.21
181,2016-06-29,P100181,IT08,CANADA,C2002,102500.60,3930.06,98570.54,16186.59,82383.95,4425.61,86809.56,34723.82,52085.74,0.30,15625.72,2343.86,13281.86,36460.02,7292.00,29168.01,9.51
182,2016-06-30,P100182,IT06,FRANCE,C2016,124596.69,4748.90,119847.79,16524.75,103323.04,119.26,103442.30,41376.92,62065.38,0.30,18619.61,2792.94,15826.67,43445.77,8689.15,34756.61,9.44
183,2016-07-01,P100183,IT03,CANADA,C2011,165396.59,4949.10,160447.49,24937.89,135509.60,2392.36,137901.96,55160.78,82741.18,0.30,24822.35,3723.35,21099.00,57918.82,11583.76,46335.06,9.58
184,2016-07-02,P100184,IT01,CANADA,C2021,152736.80,2905.60,149831.20,28818.96,121012.24,350.59,121362.83,48545.13,72817.70,0.30,21845.31,3276.80,18568.51,50972.39,10194.48,40777.91,7.19
185,2016-07-03,P100185,IT06,SPAIN,C2025,173163.15,3996.42,169166.73,17071.93,152094.80,2966.42,155061.22,62024.49,93036.73,0.30,27911.02,4186.65,23724.37,65125.71,13025.14,52100.57,8.23
186,2016-07-04,P100186,IT03,SPAIN,C2015,152809.46,1103.60,151705.86,21783.90,129921.96,767.01,130688.97,52275.59,78413.38,0.30,23524.01,3528.60,19995.41,54889.37,10977.87,43911.49,8.93
187,2016-07-05,P100187,IT05,SPAIN,C2001,165047.19,1509.62,163537.57,23626.33,139911.24,4070.09,143981.33,57592.53,86388.80,0.30,25916.64,3887.50,22029.14,60472.16,12094.43,48377.73,9.18
188,2016-07-06,P100188,IT08,SPAIN,C2014,95582.68,1368.53,94214.15,12333.37,81880.78,494.69,82375.47,32950.19,49425.28,0.30,14827.58,2224.14,12603.45,34597.70,6919.54,27678.16,7.44
189,2016-07-07,P100189,IT08,SPAIN,C2008,130185.78,2573.15,127612.63,15768.21,111844.42,968.64,112813.06,45125.22,67687.84,0.30,20306.35,3045.95,17260.40,47381.49,9476.30,37905.19,7.19
190,2016-07-08,P100190,IT02,SPAIN,C2014,189636.21,1022.99,188613.22,28157.15,160456.07,2771.05,163227.12,65290.85,97936.27,0.30,29380.88,4407.13,24973.75,68555.39,13711.08,54844.31,8.50
191,2016-07-09,P100191,IT06,GERMANY,C2003,194979.46,2181.02,192798.44,27059.62,165738.82,3853.43,169592.25,67836.90,101755.35,0.30,30526.61,4578.99,25947.61,71228.75,14245.75,56983.00,8.35
192,2016-07-10,P100192,IT05,SPAIN,C2013,192882.90,4497.12,188385.78,11370.65,177015.13,1357.89,178373.02,71349.21,107023.81,0.30,32107.14,4816.07,27291.07,74916.67,14983.33,59933.33,8.49
193,2016-07-11,P100193,IT07,SPAIN,C2024,100095.05,2038.53,98056.52,17824.30,80232.22,4722.95,84955.17,33982.07,50973.10,0.30,15291.93,2293.79,12998.14,35681.17,7136.23,28544.94,8.81
194,2016-07-12,P100194,IT02,SPAIN,C2014,116078.65,1826.16,114252.49,10821.91,103430.58,4676.49,108107.07,43242.83,64864.24,0.30,19459.27,2918.89,16540.38,45404.97,9080.99,36323.98,9.96
195,2016-07-13,P100195,IT04,SPAIN,C2004,91817.66,3448.29,88369.37,15827.36,72542.01,3828.47,76370.48,30548.19,45822.29,0.30,13746.69,2062.00,11684.68,32075.60,6415.12,25660.48,9.49
196,2016-07-14,P100196,IT03,SPAIN,C2021,149549.40,1623.86,147925.54,27962.62,119962.92,3769.94,123732.86,49493.14,74239.72,0.30,22271.91,3340.79,18931.13,51967.80,10393.56,41574.24,9.83
197,2016-07-15,P100197,IT02,FRANCE,C2009,124556.65,1196.13,123360.52,15501.11,107859.41,84.56,107943.97,43177.59,64766.38,0.30,19429.91,2914.49,16515.43,45336.47,9067.29,36269.17,8.05
198,2016-07-16,P100198,IT02,GERMANY,C2014,93832.03,3370.31,90461.72,16251.94,74209.78,600.14,74809.92,29923.97,44885.95,0.30,13465.79,2019.87,11445.92,31420.17,6284.03,25136.13,9.32
199,2016-07-17,P100199,IT02,POLAND,C2009,184128.02,1959.42,182168.60,23105.44,159063.16,634.23,159697.39,63878.96,95818.43,0.30,28745.53,4311.83,24433.70,67072.90,13414.58,53658.32,9.58
200,2016-07-18,P100200,IT02,CANADA,C2016,133607.79,2981.61,130626.18,17356.46,113269.72,748.18,114017.90,45607.16,68410.74,0.30,20523.22,3078.48,17444.74,47887.52,9577.50,38310.01,9.37
201,2016-07-19,P100201,IT02,FRANCE,C2012,113653.86,4693.46,108960.40,15111.93,93848.47,3878.99,97727.46,39090.98,58636.48,0.30,17590.94,2638.64,14952.30,41045.53,8209.11,32836.43,9.77
202,2016-07-20,P100202,IT02,CANADA,C2024,143009.75,2581.10,140428.65,10137.23,130291.42,3097.84,133389.26,53355.70,80033.56,0.30,24010.07,3601.51,20408.56,56023.49,11204.70,44818.79,8.79
203,2016-07-21,P100203,IT02,CANADA,C2011,173547.76,3658.87,169888.89,29223.41,140665.48,4755.17,145420.65,58168.26,87252.39,0.30,26175.72,3926.36,22249.36,61076.67,12215.33,48861.34,8.97
204,2016-07-22,P100204,IT04,POLAND,C2023,179332.82,3883.93,175448.89,18951.32,156497.57,4235.11,160732.68,64293.07,96439.61,0.30,28931.88,4339.78,24592.10,67507.73,13501.55,54006.18,9.83
205,2016-07-23,P100205,IT07,POLAND,C2024,172053.05,2094.43,169958.62,19866.29,150092.33,4993.45,155085.78,62034.31,93051.47,0.30,27915.44,4187.32,23728.12,65136.03,13027.21,52108.82,9.88
206,2016-07-24,P100206,IT06,POLAND,C2001,106468.34,3558.76,102909.58,15134.69,87774.89,4868.02,92642.91,37057.16,55585.75,0.30,16675.72,2501.36,14174.37,38910.02,7782.00,31128.02,7.30
207,2016-07-25,P100207,IT05,GERMANY,C2025,150143.26,3401.34,146741.92,16513.12,130228.80,2807.39,133036.19,53214.48,79821.71,0.30,23946.51,3591.98,20354.54,55875.20,11175.04,44700.16,8.56
208,2016-07-26,P100208,IT04,GERMANY,C2020,156159.12,4337.79,151821.33,12138.13,139683.20,1145.52,140828.72,56331.49,84497.23,0.30,25349.17,3802.38,21546.79,59148.06,11829.61,47318.45,7.61
209,2016-07-27,P100209,IT08,CANADA,C2008,160593.71,1787.96,158805.75,15011.37,143794.38,225.45,144019.83,57607.93,86411.90,0.30,25923.57,3888.54,22035.03,60488.33,12097.67,48390.66,7.28
210,2016-07-28,P100210,IT08,FRANCE,C2015,129236.16,3772.20,125463.96,28379.70,97084.26,1822.07,98906.33,39562.53,59343.80,0.30,17803.14,2670.47,15132.67,41540.66,8308.13,33232.53,8.40
211,2016-07-29,P100211,IT06,CANADA,C2011,92443.84,2353.59,90090.25,19726.48,70363.77,2149.16,72512.93,29005.17,43507.76,0.30,13052.33,1957.85,11094.48,30455.43,6091.09,24364.34,8.13
212,2016-07-30,P100212,IT03,CANADA,C2005,159215.67,2803.61,156412.06,27428.93,128983.13,2435.26,131418.39,52567.36,78851.03,0.30,23655.31,3548.30,20107.01,55195.72,11039.14,44156.58,7.38
213,2016-07-31,P100213,IT01,SPAIN,C2007,181300.92,1592.46,179708.46,25667.42,154041.04,2806.45,156847.49,62739.00,94108.49,0.30,28232.55,4234.88,23997.67,65875.95,13175.19,52700.76,7.58
214,2016-08-01,P100214,IT06,SPAIN,C2011,107974.38,3733.12,104241.26,26368.84,77872.42,4287.62,82160.04,32864.02,49296.02,0.30,14788.81,2218.32,12570.49,34507.22,6901.44,27605.77,9.35
215,2016-08-02,P100215,IT07,SPAIN,C2001,95863.62,1901.36,93962.26,24484.09,69478.17,4839.40,74317.57,29727.03,44590.54,0.30,13377.16,2006.57,11370.59,31213.38,6242.68,24970.70,7.08
216,2016-08-03,P100216,IT03,SPAIN,C2021,145886.11,1011.69,144874.42,10257.58,134616.84,250.52,134867.36,53946.94,80920.42,0.30,24276.12,3641.42,20634.71,56644.29,11328.86,45315.43,8.67
217,2016-08-04,P100217,IT07,SPAIN,C2007,107217.12,3200.93,104016.19,15458.14,88558.05,3437.94,91995.99,36798.40,55197.59,0.30,16559.28,2483.89,14075.39,38638.32,7727.66,30910.65,8.94
218,2016-08-05,P100218,IT03,SPAIN,C2008,146865.19,2605.26,144259.93,23969.69,120290.24,4976.84,125267.08,50106.83,75160.25,0.30,22548.07,3382.21,19165.86,52612.17,10522.43,42089.74,7.52
219,2016-08-06,P100219,IT08,GERMANY,C2016,105033.14,1795.27,103237.87,15684.39,87553.48,3834.92,91388.40,36555.36,54833.04,0.30,16449.91,2467.49,13982.43,38383.13,7676.63,30706.50,8.11
220,2016-08-07,P100220,IT03,SPAIN,C2020,142467.56,1152.54,141315.02,10943.91,130371.11,237.97,130609.08,52243.63,78365.45,0.30,23509.63,3526.45,19983.19,54855.81,10971.16,43884.65,8.15
221,2016-08-08,P100221,IT02,SPAIN,C2022,144017.95,3120.43,140897.52,16783.27,124114.25,736.39,124850.64,49940.26,74910.38,0.30,22473.12,3370.97,19102.15,52437.27,10487.45,41949.82,7.08
222,2016-08-09,P100222,IT02,SPAIN,C2013,179322.15,1286.76,178035.39,17836.44,160198.95,636.93,160835.88,64334.35,96501.53,0.30,28950.46,4342.57,24607.89,67551.07,13510.21,54040.86,7.43
223,2016-08-10,P100223,IT02,SPAIN,C2007,193851.44,1464.80,192386.64,10037.34,182349.30,722.24,183071.54,73228.62,109842.92,0.30,32952.88,4942.93,28009.95,76890.05,15378.01,61512.04,9.11
224,2016-08-11,P100224,IT02,SPAIN,C2024,190135.43,1330.19,188805.24,26725.86,162079.38,4066.22,166145.60,66458.24,99687.36,0.30,29906.21,4485.93,25420.28,69781.15,13956.23,55824.92,9.75
225,2016-08-12,P100225,IT02,FRANCE,C2004,150440.03,3386.38,147053.65,23058.24,123995.41,2146.12,126141.53,50456.61,75684.92,0.30,22705.48,3405.82,19299.65,52979.44,10595.89,42383.55,8.52
226,2016-08-13,P100226,IT02,GERMANY,C2012,186773.18,3955.20,182817.98,29172.90,153645.08,4364.08,158009.16,63203.66,94805.50,0.30,28441.65,4266.25,24175.40,66363.85,13272.77,53091.08,9.07
227,2016-08-14,P100227,IT02,POLAND,C2023,145120.47,4587.93,140532.54,18324.11,122208.43,1442.84,123651.27,49460.51,74190.76,0.30,22257.23,3338.58,18918.64,51933.53,10386.71,41546.83,9.48
228,2016-08-15,P100228,IT02,CANADA,C2009,109614.55,4287.41,105327.14,16827.74,88499.40,3619.86,92119.26,36847.70,55271.56,0.30,16581.47,2487.22,14094.25,38690.09,7738.02,30952.07,9.85
229,2016-08-16,P100229,IT08,FRANCE,C2019,169561.61,2250.85,167310.76,28985.03,138325.73,2109.17,140434.90,56173.96,84260.94,0.30,25278.28,3791.74,21486.54,58982.66,11796.53,47186.13,8.77
230,2016-08-17,P100230,IT05,CANADA,C2018,158095.58,2537.04,155558.54,16585.16,138973.38,1355.51,140328.89,56131.56,84197.33,0.30,25259.20,3788.88,21470.32,58938.13,11787.63,47150.51,7.79
231,2016-08-18,P100231,IT08,CANADA,C2020,172861.87,1317.40,171544.47,13447.83,158096.64,2772.24,160868.88,64347.55,96521.33,0.30,28956.40,4343.46,24612.94,67564.93,13512.99,54051.94,8.95
232,2016-08-19,P100232,IT05,POLAND,C2016,135800.58,3419.34,132381.24,19929.08,112452.16,430.14,112882.30,45152.92,67729.38,0.30,20318.81,3047.82,17270.99,47410.57,9482.11,37928.45,8.69
233,2016-08-20,P100233,IT07,POLAND,C2022,101711.70,3479.22,98232.48,22015.69,76216.79,4377.23,80594.02,32237.61,48356.41,0.30,14506.92,2176.04,12330.89,33849.49,6769.90,27079.59,9.36
234,2016-08-21,P100234,IT03,POLAND,C2021,175162.63,4420.72,170741.91,24113.77,146628.14,3309.17,149937.31,59974.92,89962.39,0.30,26988.72,4048.31,22940.41,62973.67,12594.73,50378.94,7.13
235,2016-08-22,P100235,IT08,GERMANY,C2008,154977.09,1132.58,153844.51,21661.55,132182.96,1517.53,133700.49,53480.20,80220.29,0.30,24066.09,3609.91,20456.17,56154.21,11230.84,44923.36,8.42
236,2016-08-23,P100236,IT06,GERMANY,C2012,193862.94,2798.24,191064.70,20871.75,170192.95,4670.20,174863.15,69945.26,104917.89,0.30,31475.37,4721.31,26754.06,73442.52,14688.50,58754.02,9.53
237,2016-08-24,P100237,IT02,CANADA,C2016,190365.74,2557.45,187808.29,15267.28,172541.01,1127.30,173668.31,69467.32,104200.99,0.30,31260.30,4689.04,26571.25,72940.69,14588.14,58352.55,8.91
238,2016-08-25,P100238,IT06,FRANCE,C2010,160341.40,2421.56,157919.84,16528.25,141391.59,188.23,141579.82,56631.93,84947.89,0.30,25484.37,3822.66,21661.71,59463.52,11892.70,47570.82,7.92
239,2016-08-26,P100239,IT01,CANADA,C2018,123779.83,1351.80,122428.03,22328.12,100099.91,2014.87,102114.78,40845.91,61268.87,0.30,18380.66,2757.10,15623.56,42888.21,8577.64,34310.57,7.97
240,2016-08-27,P100240,IT05,CANADA,C2023,101402.85,4263.10,97139.75,27449.14,69690.61,1153.45,70844.06,28337.62,42506.44,0.30,12751.93,1912.79,10839.14,29754.51,5950.90,23803.60,9.98
241,2016-08-28,P100241,IT05,SPAIN,C2025,193472.74,3574.82,189897.92,22201.43,167696.49,3393.76,171090.25,68436.10,102654.15,0.30,30796.25,4619.44,26176.81,71857.91,14371.58,57486.32,9.45
